0.00.165.527 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.169.892 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.169.897 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.170.000 I srv          init: The UI is disabled
0.00.170.000 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.170.090 W srv  llama_server: -----------------
0.00.170.094 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.170.094 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.170.095 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.170.095 W srv  llama_server: -----------------
0.00.186.198 I srv    load_model: loading model 'C:/Projelerim/modeller/bge-m3-q4_k_m.gguf'
0.01.505.963 W load: model vocab missing newline token, using special_pad_id instead
0.01.712.785 I cmn          init: llama threadpool init, n_threads = 12
0.01.741.798 W srv    load_model: speculative decoding not supported by this context
0.01.741.809 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.01.745.886 I srv  llama_server: model loaded
0.01.745.896 I srv  llama_server: listening on http://127.0.0.1:8123
0.12.911.952 I slot      release: id  1 | task 566 | stop processing: n_tokens = 30, truncated = 0
0.12.914.753 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 12530249
0.12.914.759 I slot launch_slot_: id  0 | task 568 | processing task, is_child = 0
0.12.936.877 I slot      release: id  0 | task 568 | stop processing: n_tokens = 17, truncated = 0
0.12.939.692 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 12606980
0.12.939.701 I slot launch_slot_: id  3 | task 570 | processing task, is_child = 0
0.12.972.038 I slot      release: id  3 | task 570 | stop processing: n_tokens = 25, truncated = 0
0.12.974.834 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 12707350
0.12.974.844 I slot launch_slot_: id  2 | task 572 | processing task, is_child = 0
0.13.034.895 I slot      release: id  2 | task 572 | stop processing: n_tokens = 47, truncated = 0
0.13.037.716 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 12749128
0.13.037.725 I slot launch_slot_: id  1 | task 574 | processing task, is_child = 0
0.13.078.239 I slot      release: id  1 | task 574 | stop processing: n_tokens = 31, truncated = 0
0.13.081.291 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 12774054
0.13.081.303 I slot launch_slot_: id  0 | task 576 | processing task, is_child = 0
0.13.172.697 I slot      release: id  0 | task 576 | stop processing: n_tokens = 68, truncated = 0
0.13.175.443 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 12809216
0.13.175.452 I slot launch_slot_: id  3 | task 578 | processing task, is_child = 0
0.13.206.066 I slot      release: id  3 | task 578 | stop processing: n_tokens = 23, truncated = 0
0.13.208.791 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 12872073
0.13.208.800 I slot launch_slot_: id  2 | task 580 | processing task, is_child = 0
0.13.241.395 I slot      release: id  2 | task 580 | stop processing: n_tokens = 25, truncated = 0
0.13.244.422 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 12915416
0.13.244.434 I slot launch_slot_: id  1 | task 582 | processing task, is_child = 0
0.13.310.956 I slot      release: id  1 | task 582 | stop processing: n_tokens = 53, truncated = 0
0.13.313.713 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 13009875
0.13.313.722 I slot launch_slot_: id  0 | task 584 | processing task, is_child = 0
0.13.337.202 I slot      release: id  0 | task 584 | stop processing: n_tokens = 18, truncated = 0
0.13.339.689 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 13043243
0.13.339.698 I slot launch_slot_: id  3 | task 586 | processing task, is_child = 0
0.13.380.626 I slot      release: id  3 | task 586 | stop processing: n_tokens = 31, truncated = 0
0.13.383.398 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 13078576
0.13.383.402 I slot launch_slot_: id  2 | task 588 | processing task, is_child = 0
0.13.411.103 I slot      release: id  2 | task 588 | stop processing: n_tokens = 21, truncated = 0
0.13.413.866 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 13148134
0.13.413.875 I slot launch_slot_: id  1 | task 590 | processing task, is_child = 0
0.13.456.358 I slot      release: id  1 | task 590 | stop processing: n_tokens = 34, truncated = 0
0.13.459.235 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 13174379
0.13.459.245 I slot launch_slot_: id  0 | task 592 | processing task, is_child = 0
0.13.512.315 I slot      release: id  0 | task 592 | stop processing: n_tokens = 42, truncated = 0
0.13.531.397 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 13217802
0.13.531.410 I slot launch_slot_: id  3 | task 594 | processing task, is_child = 0
0.13.566.621 I slot      release: id  3 | task 594 | stop processing: n_tokens = 27, truncated = 0
0.13.569.420 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 13248279
0.13.569.430 I slot launch_slot_: id  2 | task 596 | processing task, is_child = 0
0.13.584.480 I slot      release: id  2 | task 596 | stop processing: n_tokens = 10, truncated = 0
0.13.587.337 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 13293536
0.13.587.346 I slot launch_slot_: id  1 | task 598 | processing task, is_child = 0
0.13.676.743 I slot      release: id  1 | task 598 | stop processing: n_tokens = 65, truncated = 0
0.13.679.638 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 13349494
0.13.679.649 I slot launch_slot_: id  0 | task 600 | processing task, is_child = 0
0.13.721.362 I slot      release: id  0 | task 600 | stop processing: n_tokens = 33, truncated = 0
0.13.724.013 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 13403800
0.13.724.024 I slot launch_slot_: id  3 | task 602 | processing task, is_child = 0
0.13.788.097 I slot      release: id  3 | task 602 | stop processing: n_tokens = 47, truncated = 0
0.13.790.974 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 13421658
0.13.790.986 I slot launch_slot_: id  2 | task 604 | processing task, is_child = 0
0.13.862.705 I slot      release: id  2 | task 604 | stop processing: n_tokens = 55, truncated = 0
0.13.865.649 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 13513921
0.13.865.659 I slot launch_slot_: id  1 | task 606 | processing task, is_child = 0
0.13.936.246 I slot      release: id  1 | task 606 | stop processing: n_tokens = 57, truncated = 0
0.13.957.039 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 13558539
0.13.957.046 I slot launch_slot_: id  0 | task 608 | processing task, is_child = 0
0.13.989.619 I slot      release: id  0 | task 608 | stop processing: n_tokens = 25, truncated = 0
0.13.992.317 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 13625273
0.13.992.328 I slot launch_slot_: id  3 | task 610 | processing task, is_child = 0
0.14.014.470 I slot      release: id  3 | task 610 | stop processing: n_tokens = 15, truncated = 0
0.14.017.206 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 13699881
0.14.017.217 I slot launch_slot_: id  2 | task 612 | processing task, is_child = 0
0.14.035.944 I slot      release: id  2 | task 612 | stop processing: n_tokens = 13, truncated = 0
0.14.038.834 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 13773425
0.14.038.845 I slot launch_slot_: id  1 | task 614 | processing task, is_child = 0
0.14.102.638 I slot      release: id  1 | task 614 | stop processing: n_tokens = 50, truncated = 0
0.14.105.520 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 13826796
0.14.105.531 I slot launch_slot_: id  0 | task 616 | processing task, is_child = 0
0.14.141.904 I slot      release: id  0 | task 616 | stop processing: n_tokens = 27, truncated = 0
0.14.164.085 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 13851649
0.14.164.096 I slot launch_slot_: id  3 | task 618 | processing task, is_child = 0
0.14.219.991 I slot      release: id  3 | task 618 | stop processing: n_tokens = 44, truncated = 0
0.14.223.075 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 13873122
0.14.223.087 I slot launch_slot_: id  2 | task 620 | processing task, is_child = 0
0.14.323.554 I slot      release: id  2 | task 620 | stop processing: n_tokens = 74, truncated = 0
0.14.325.977 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 13939817
0.14.325.984 I slot launch_slot_: id  1 | task 622 | processing task, is_child = 0
0.14.364.864 I slot      release: id  1 | task 622 | stop processing: n_tokens = 32, truncated = 0
